"INDICATOR_SEQ","PARENT_SEQ","AGENCY_NAME","INDICATOR_NAME","DESCRIPTION","CATEGORY","FREQUENCY","DESIRED_CHANGE","INDICATOR_UNIT","DECIMAL_PLACES","PERIOD_YEAR","PERIOD_MONTH","YTD_TARGET","YTD_ACTUAL","MONTHLY_TARGET","MONTHLY_ACTUAL"
373938,0,"Long Island Rail Road","Elevator Availability","Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2008,12,95.00,97.78,95.00,97.62
373938,0,"Long Island Rail Road","Elevator Availability","Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2009,1,95.00,96.25,95.00,96.25
373938,0,"Long Island Rail Road","Elevator Availability","Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2009,2,95.00,97.13,95.00,98.10
373938,0,"Long Island Rail Road","Elevator Availability","Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2009,3,95.00,97.10,95.00,97.04
373938,0,"Long Island Rail Road","Elevator Availability","Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2009,4,95.00,97.18,95.00,97.40
373938,0,"Long Island Rail Road","Elevator Availability","Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2009,5,95.00,97.16,95.00,97.10
373938,0,"Long Island Rail Road","Elevator Availability","Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2009,6,95.00,97.23,95.00,97.55
373938,0,"Long Island Rail Road","Elevator Availability","Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2009,7,95.00,97.28,95.00,97.56
373938,0,"Long Island Rail Road","Elevator Availability","Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2009,8,95.00,97.29,95.00,97.37
373938,0,"Long Island Rail Road","Elevator Availability","Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2009,9,95.00,97.37,95.00,98.03
373938,0,"Long Island Rail Road","Elevator Availability","Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2009,10,95.00,97.40,95.00,97.20
373938,0,"Long Island Rail Road","Elevator Availability","Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2009,11,95.00,97.40,95.00,97.40
373938,0,"Long Island Rail Road","Elevator Availability","Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2009,12,95.00,97.20,95.00,95.70
373938,0,"Long Island Rail Road","Elevator Availability","Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2010,1,95.00,96.70,95.00,96.70
373938,0,"Long Island Rail Road","Elevator Availability","Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2010,2,95.00,96.80,95.00,96.80
373938,0,"Long Island Rail Road","Elevator Availability","Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2010,3,95.00,96.30,95.00,95.40
373938,0,"Long Island Rail Road","Elevator Availability","Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2010,4,95.00,96.80,95.00,98.20
373938,0,"Long Island Rail Road","Elevator Availability","Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2010,5,95.00,96.90,95.00,97.60
373938,0,"Long Island Rail Road","Elevator Availability","Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2010,6,95.00,97.00,95.00,97.10
373938,0,"Long Island Rail Road","Elevator Availability","Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2010,7,95.00,97.00,95.00,97.20
373938,0,"Long Island Rail Road","Elevator Availability","Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2010,8,95.00,97.10,95.00,97.40
373938,0,"Long Island Rail Road","Elevator Availability","Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2010,9,95.00,97.20,95.00,98.00
373938,0,"Long Island Rail Road","Elevator Availability","Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2010,10,95.00,97.20,95.00,97.40
373938,0,"Long Island Rail Road","Elevator Availability","Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2010,11,95.00,97.30,95.00,98.20
373938,0,"Long Island Rail Road","Elevator Availability","Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2010,12,95.00,97.20,95.00,96.90
373938,0,"Long Island Rail Road","Elevator Availability","Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2011,1,95.00,95.90,95.00,95.90
373938,0,"Long Island Rail Road","Elevator Availability","Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2011,2,95.00,96.60,95.00,97.50
373938,0,"Long Island Rail Road","Elevator Availability","Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2011,3,95.00,97.20,95.00,98.40
373938,0,"Long Island Rail Road","Elevator Availability","Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2011,4,95.00,97.40,95.00,98.10
373938,0,"Long Island Rail Road","Elevator Availability","Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2011,5,95.00,97.40,95.00,97.10
373938,0,"Long Island Rail Road","Elevator Availability","Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2011,6,95.00,97.30,95.00,96.50
373938,0,"Long Island Rail Road","Elevator Availability","Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2011,7,95.00,97.20,95.00,96.90
373938,0,"Long Island Rail Road","Elevator Availability","Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2011,8,95.00,97.10,95.00,96.30
373938,0,"Long Island Rail Road","Elevator Availability","Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2011,9,95.00,97.00,95.00,96.50
373938,0,"Long Island Rail Road","Elevator Availability","Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2011,10,95.00,97.00,95.00,97.00
373938,0,"Long Island Rail Road","Elevator Availability","Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2011,11,95.00,97.20,95.00,98.60
373938,0,"Long Island Rail Road","Elevator Availability","Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2011,12,95.00,97.20,95.00,97.50
373938,0,"Long Island Rail Road","Elevator Availability","Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2012,1,96.00,97.00,96.00,97.00
373938,0,"Long Island Rail Road","Elevator Availability","Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2012,2,96.00,97.10,96.00,97.10
373938,0,"Long Island Rail Road","Elevator Availability","Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2012,3,96.00,97.10,96.00,97.20
373938,0,"Long Island Rail Road","Elevator Availability","Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2012,4,96.00,97.40,96.00,98.10
373938,0,"Long Island Rail Road","Elevator Availability","Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2012,5,96.00,97.70,96.00,99.20
373938,0,"Long Island Rail Road","Elevator Availability","Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2012,6,96.00,97.50,96.00,96.40
373938,0,"Long Island Rail Road","Elevator Availability","Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2012,7,96.00,97.20,96.00,95.40
373938,0,"Long Island Rail Road","Elevator Availability","Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2012,8,96.00,97.05,96.00,96.00
373938,0,"Long Island Rail Road","Elevator Availability","Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2012,9,96.00,97.04,96.00,97.00
373938,0,"Long Island Rail Road","Elevator Availability","Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2012,10,96.00,97.14,96.00,98.00
373938,0,"Long Island Rail Road","Elevator Availability","Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2012,11,96.00,97.30,96.00,99.00
373938,0,"Long Island Rail Road","Elevator Availability","Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2012,12,96.00,97.36,96.00,98.00
373938,0,"Long Island Rail Road","Elevator Availability","Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2013,1,96.00,98.00,96.00,98.00
373938,0,"Long Island Rail Road","Elevator Availability","Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2013,2,96.00,97.50,96.00,97.00
373938,0,"Long Island Rail Road","Elevator Availability","Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2013,3,96.00,98.30,96.00,100.00
373938,0,"Long Island Rail Road","Elevator Availability","Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2013,4,96.00,98.20,96.00,98.00
373938,0,"Long Island Rail Road","Elevator Availability","Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2013,5,96.00,98.20,96.00,98.00
373938,0,"Long Island Rail Road","Elevator Availability","Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2013,6,96.00,98.20,96.00,98.00
373938,0,"Long Island Rail Road","Elevator Availability","Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2013,7,96.00,98.00,96.00,97.00
373938,0,"Long Island Rail Road","Elevator Availability","Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2013,8,96.00,98.12,96.00,99.00
373938,0,"Long Island Rail Road","Elevator Availability","Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2013,9,96.00,98.17,96.00,98.60
373938,0,"Long Island Rail Road","Elevator Availability","Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2013,10,96.00,98.22,96.00,98.60
373938,0,"Long Island Rail Road","Elevator Availability","Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2013,11,96.00,98.30,96.00,99.30
373938,0,"Long Island Rail Road","Elevator Availability","Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2013,12,96.00,98.30,96.00,99.20
373938,0,"Long Island Rail Road","Elevator Availability","Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2014,1,96.00,98.40,96.00,98.40
373938,0,"Long Island Rail Road","Elevator Availability","Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2014,2,96.00,98.00,96.00,97.60
373938,0,"Long Island Rail Road","Elevator Availability","Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2014,3,96.00,97.70,96.00,97.30
373938,0,"Long Island Rail Road","Elevator Availability","Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2014,4,96.00,97.80,96.00,97.90
373938,0,"Long Island Rail Road","Elevator Availability","Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2014,5,96.00,98.50,96.00,98.70
373938,0,"Long Island Rail Road","Elevator Availability","Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2014,6,96.00,97.90,96.00,97.80
373938,0,"Long Island Rail Road","Elevator Availability","Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2014,7,96.00,98.00,96.00,99.00
373938,0,"Long Island Rail Road","Elevator Availability","Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2014,8,96.00,98.20,96.00,99.20
373938,0,"Long Island Rail Road","Elevator Availability","Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2014,9,96.00,98.20,96.00,98.80
373938,0,"Long Island Rail Road","Elevator Availability","Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2014,10,96.00,98.30,96.00,98.90
373938,0,"Long Island Rail Road","Elevator Availability","Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2014,11,96.00,98.40,96.00,99.30
373938,0,"Long Island Rail Road","Elevator Availability","Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2014,12,96.00,98.50,96.00,99.20
373938,0,"Long Island Rail Road","Elevator Availability","Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2015,2,96.00,98.10,96.00,98.07
373938,0,"Long Island Rail Road","Elevator Availability","Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2015,3,96.00,98.28,96.00,98.62
373938,0,"Long Island Rail Road","Elevator Availability","Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2015,4,96.00,98.20,96.00,99.00
373938,0,"Long Island Rail Road","Elevator Availability","Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2015,5,96.00,98.20,96.00,98.40
373938,0,"Long Island Rail Road","Elevator Availability","Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2015,6,96.00,98.40,96.00,98.50
373938,0,"Long Island Rail Road","Elevator Availability","Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2015,7,96.00,98.70,96.00,99.00
373938,0,"Long Island Rail Road","Elevator Availability","Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2015,8,96.00,98.70,96.00,98.80
373938,0,"Long Island Rail Road","Elevator Availability","Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2015,9,96.00,98.70,96.00,98.70
373938,0,"Long Island Rail Road","Elevator Availability","Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2015,10,96.00,98.52,96.00,98.34
373938,0,"Long Island Rail Road","Elevator Availability","Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2015,11,96.00,98.70,96.00,98.90
373938,0,"Long Island Rail Road","Elevator Availability","Percent of the time that elevators are operational systemwide. If an elevator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2015,12,96.00,98.70,96.00,98.60
373942,0,"Long Island Rail Road","Escalator Availability","Percent of the time that escalators are operational systemwide. If an escalator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2008,1,95.00,98.30,95.00,98.30
373942,0,"Long Island Rail Road","Escalator Availability","Percent of the time that escalators are operational systemwide. If an escalator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2008,2,95.00,97.89,95.00,97.46
373942,0,"Long Island Rail Road","Escalator Availability","Percent of the time that escalators are operational systemwide. If an escalator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2008,3,95.00,97.69,95.00,97.28
373942,0,"Long Island Rail Road","Escalator Availability","Percent of the time that escalators are operational systemwide. If an escalator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2008,4,95.00,98.17,95.00,99.65
373942,0,"Long Island Rail Road","Escalator Availability","Percent of the time that escalators are operational systemwide. If an escalator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2008,5,95.00,97.89,95.00,96.77
373942,0,"Long Island Rail Road","Escalator Availability","Percent of the time that escalators are operational systemwide. If an escalator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2008,6,95.00,97.83,95.00,97.54
373942,0,"Long Island Rail Road","Escalator Availability","Percent of the time that escalators are operational systemwide. If an escalator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2008,7,95.00,97.80,95.00,97.62
373942,0,"Long Island Rail Road","Escalator Availability","Percent of the time that escalators are operational systemwide. If an escalator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2008,8,95.00,97.86,95.00,98.30
373942,0,"Long Island Rail Road","Escalator Availability","Percent of the time that escalators are operational systemwide. If an escalator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2008,9,95.00,97.81,95.00,97.37
373942,0,"Long Island Rail Road","Escalator Availability","Percent of the time that escalators are operational systemwide. If an escalator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2008,10,95.00,97.88,95.00,98.47
373942,0,"Long Island Rail Road","Escalator Availability","Percent of the time that escalators are operational systemwide. If an escalator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2008,11,95.00,98.02,95.00,99.50
373942,0,"Long Island Rail Road","Escalator Availability","Percent of the time that escalators are operational systemwide. If an escalator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2008,12,95.00,97.86,95.00,96.10
373942,0,"Long Island Rail Road","Escalator Availability","Percent of the time that escalators are operational systemwide. If an escalator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2009,1,95.00,97.11,95.00,97.11
373942,0,"Long Island Rail Road","Escalator Availability","Percent of the time that escalators are operational systemwide. If an escalator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2009,2,95.00,97.86,95.00,98.68
373942,0,"Long Island Rail Road","Escalator Availability","Percent of the time that escalators are operational systemwide. If an escalator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2009,3,95.00,98.19,95.00,98.81
373942,0,"Long Island Rail Road","Escalator Availability","Percent of the time that escalators are operational systemwide. If an escalator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2009,4,95.00,96.71,95.00,92.28
373942,0,"Long Island Rail Road","Escalator Availability","Percent of the time that escalators are operational systemwide. If an escalator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2009,5,95.00,95.33,95.00,89.98
373942,0,"Long Island Rail Road","Escalator Availability","Percent of the time that escalators are operational systemwide. If an escalator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2009,6,95.00,94.16,95.00,88.25
373942,0,"Long Island Rail Road","Escalator Availability","Percent of the time that escalators are operational systemwide. If an escalator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2009,7,95.00,93.47,95.00,89.47
373942,0,"Long Island Rail Road","Escalator Availability","Percent of the time that escalators are operational systemwide. If an escalator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2009,8,95.00,93.39,95.00,92.87
373942,0,"Long Island Rail Road","Escalator Availability","Percent of the time that escalators are operational systemwide. If an escalator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2009,9,95.00,93.50,95.00,94.40
373942,0,"Long Island Rail Road","Escalator Availability","Percent of the time that escalators are operational systemwide. If an escalator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2009,10,95.00,93.40,95.00,92.90
373942,0,"Long Island Rail Road","Escalator Availability","Percent of the time that escalators are operational systemwide. If an escalator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2009,11,95.00,93.70,95.00,96.50
373942,0,"Long Island Rail Road","Escalator Availability","Percent of the time that escalators are operational systemwide. If an escalator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2009,12,95.00,93.90,95.00,96.40
373942,0,"Long Island Rail Road","Escalator Availability","Percent of the time that escalators are operational systemwide. If an escalator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2010,1,95.00,95.40,95.00,95.40
373942,0,"Long Island Rail Road","Escalator Availability","Percent of the time that escalators are operational systemwide. If an escalator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2010,2,95.00,96.50,95.00,97.70
373942,0,"Long Island Rail Road","Escalator Availability","Percent of the time that escalators are operational systemwide. If an escalator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2010,3,95.00,95.90,95.00,94.60
373942,0,"Long Island Rail Road","Escalator Availability","Percent of the time that escalators are operational systemwide. If an escalator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2010,4,95.00,96.10,95.00,96.70
373942,0,"Long Island Rail Road","Escalator Availability","Percent of the time that escalators are operational systemwide. If an escalator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2010,5,95.00,96.60,95.00,98.80
373942,0,"Long Island Rail Road","Escalator Availability","Percent of the time that escalators are operational systemwide. If an escalator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2010,6,95.00,96.00,95.00,93.00
373942,0,"Long Island Rail Road","Escalator Availability","Percent of the time that escalators are operational systemwide. If an escalator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2010,7,95.00,96.10,95.00,96.80
373942,0,"Long Island Rail Road","Escalator Availability","Percent of the time that escalators are operational systemwide. If an escalator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2010,8,95.00,96.30,95.00,97.50
373942,0,"Long Island Rail Road","Escalator Availability","Percent of the time that escalators are operational systemwide. If an escalator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2010,9,95.00,96.30,95.00,96.70
373942,0,"Long Island Rail Road","Escalator Availability","Percent of the time that escalators are operational systemwide. If an escalator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2010,10,95.00,96.20,95.00,95.10
373942,0,"Long Island Rail Road","Escalator Availability","Percent of the time that escalators are operational systemwide. If an escalator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2010,11,95.00,96.00,95.00,94.40
373942,0,"Long Island Rail Road","Escalator Availability","Percent of the time that escalators are operational systemwide. If an escalator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2010,12,95.00,95.50,95.00,90.20
373942,0,"Long Island Rail Road","Escalator Availability","Percent of the time that escalators are operational systemwide. If an escalator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2011,1,95.00,93.20,95.00,93.20
373942,0,"Long Island Rail Road","Escalator Availability","Percent of the time that escalators are operational systemwide. If an escalator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2011,2,95.00,94.90,95.00,96.80
373942,0,"Long Island Rail Road","Escalator Availability","Percent of the time that escalators are operational systemwide. If an escalator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2011,3,95.00,94.70,95.00,94.20
373942,0,"Long Island Rail Road","Escalator Availability","Percent of the time that escalators are operational systemwide. If an escalator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2011,4,95.00,95.50,95.00,98.10
373942,0,"Long Island Rail Road","Escalator Availability","Percent of the time that escalators are operational systemwide. If an escalator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2011,5,95.00,96.10,95.00,98.10
373942,0,"Long Island Rail Road","Escalator Availability","Percent of the time that escalators are operational systemwide. If an escalator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2011,6,95.00,96.00,95.00,95.60
373942,0,"Long Island Rail Road","Escalator Availability","Percent of the time that escalators are operational systemwide. If an escalator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2011,7,95.00,96.40,95.00,98.60
373942,0,"Long Island Rail Road","Escalator Availability","Percent of the time that escalators are operational systemwide. If an escalator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2011,8,95.00,95.70,95.00,91.30
373942,0,"Long Island Rail Road","Escalator Availability","Percent of the time that escalators are operational systemwide. If an escalator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2011,9,95.00,95.70,95.00,95.80
373942,0,"Long Island Rail Road","Escalator Availability","Percent of the time that escalators are operational systemwide. If an escalator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2011,10,95.00,95.60,95.00,94.60
373942,0,"Long Island Rail Road","Escalator Availability","Percent of the time that escalators are operational systemwide. If an escalator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2011,11,95.00,95.80,95.00,97.50
373942,0,"Long Island Rail Road","Escalator Availability","Percent of the time that escalators are operational systemwide. If an escalator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2011,12,95.00,95.80,95.00,95.90
373942,0,"Long Island Rail Road","Escalator Availability","Percent of the time that escalators are operational systemwide. If an escalator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2012,1,95.00,93.20,95.00,93.20
373942,0,"Long Island Rail Road","Escalator Availability","Percent of the time that escalators are operational systemwide. If an escalator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2012,2,95.00,94.50,95.00,95.30
373942,0,"Long Island Rail Road","Escalator Availability","Percent of the time that escalators are operational systemwide. If an escalator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2012,3,95.00,92.10,95.00,88.30
373942,0,"Long Island Rail Road","Escalator Availability","Percent of the time that escalators are operational systemwide. If an escalator is down for capital work it is not counted in the statistics.","Service Indicators","M","U","%",1,2012,4,95.00,86.70,95.00,70.40
